coil_id	coil_type	point_index	x_m	y_m	z_m
TF_06	TF	50	-0.000000	-0.230000	0.075000
TF_06	TF	51	-0.000000	-0.227644	0.074963
TF_06	TF	52	-0.000000	-0.225291	0.074852
TF_06	TF	53	-0.000000	-0.222942	0.074667
TF_06	TF	54	-0.000000	-0.220600	0.074409
TF_06	TF	55	-0.000000	-0.218267	0.074077
TF_06	TF	56	-0.000000	-0.215946	0.073672
TF_06	TF	57	-0.000000	-0.213639	0.073194
TF_06	TF	58	-0.000000	-0.211348	0.072644
TF_06	TF	59	-0.000000	-0.209076	0.072022
TF_06	TF	60	-0.000000	-0.206824	0.071329
TF_06	TF	61	-0.000000	-0.204595	0.070566
TF_06	TF	62	-0.000000	-0.202391	0.069733
TF_06	TF	63	-0.000000	-0.200214	0.068832
TF_06	TF	64	-0.000000	-0.198067	0.067862
TF_06	TF	65	-0.000000	-0.195951	0.066825
TF_06	TF	66	-0.000000	-0.193868	0.065723
TF_06	TF	67	-0.000000	-0.191822	0.064556
TF_06	TF	68	-0.000000	-0.189813	0.063325
TF_06	TF	69	-0.000000	-0.187844	0.062031
TF_06	TF	70	-0.000000	-0.185916	0.060676
TF_06	TF	71	-0.000000	-0.184032	0.059262
TF_06	TF	72	-0.000000	-0.182193	0.057788
TF_06	TF	73	-0.000000	-0.180402	0.056258
TF_06	TF	74	-0.000000	-0.178659	0.054673
TF_06	TF	75	-0.000000	-0.176967	0.053033
TF_06	TF	76	-0.000000	-0.175327	0.051341
TF_06	TF	77	-0.000000	-0.173742	0.049598
TF_06	TF	78	-0.000000	-0.172212	0.047807
TF_06	TF	79	-0.000000	-0.170738	0.045968
TF_06	TF	80	-0.000000	-0.169324	0.044084
TF_06	TF	81	-0.000000	-0.167969	0.042156
TF_06	TF	82	-0.000000	-0.166675	0.040187
TF_06	TF	83	-0.000000	-0.165444	0.038178
TF_06	TF	84	-0.000000	-0.164277	0.036132
TF_06	TF	85	-0.000000	-0.163175	0.034049
TF_06	TF	86	-0.000000	-0.162138	0.031933
TF_06	TF	87	-0.000000	-0.161168	0.029786
TF_06	TF	88	-0.000000	-0.160267	0.027609
TF_06	TF	89	-0.000000	-0.159434	0.025405
TF_06	TF	90	-0.000000	-0.158671	0.023176
TF_06	TF	91	-0.000000	-0.157978	0.020924
TF_06	TF	92	-0.000000	-0.157356	0.018652
TF_06	TF	93	-0.000000	-0.156806	0.016361
TF_06	TF	94	-0.000000	-0.156328	0.014054
TF_06	TF	95	-0.000000	-0.155923	0.011733
TF_06	TF	96	-0.000000	-0.155591	0.009400
TF_06	TF	97	-0.000000	-0.155333	0.007058
TF_06	TF	98	-0.000000	-0.155148	0.004709
TF_06	TF	99	-0.000000	-0.155037	0.002356
TF_06	TF	100	-0.000000	-0.155000	-0.000000
TF_06	TF	101	-0.000000	-0.155037	-0.002356
TF_06	TF	102	-0.000000	-0.155148	-0.004709
TF_06	TF	103	-0.000000	-0.155333	-0.007058
TF_06	TF	104	-0.000000	-0.155591	-0.009400
TF_06	TF	105	-0.000000	-0.155923	-0.011733
TF_06	TF	106	-0.000000	-0.156328	-0.014054
TF_06	TF	107	-0.000000	-0.156806	-0.016361
TF_06	TF	108	-0.000000	-0.157356	-0.018652
TF_06	TF	109	-0.000000	-0.157978	-0.020924
TF_06	TF	110	-0.000000	-0.158671	-0.023176
TF_06	TF	111	-0.000000	-0.159434	-0.025405
TF_06	TF	112	-0.000000	-0.160267	-0.027609
TF_06	TF	113	-0.000000	-0.161168	-0.029786
TF_06	TF	114	-0.000000	-0.162138	-0.031933
TF_06	TF	115	-0.000000	-0.163175	-0.034049
TF_06	TF	116	-0.000000	-0.164277	-0.036132
TF_06	TF	117	-0.000000	-0.165444	-0.038178
TF_06	TF	118	-0.000000	-0.166675	-0.040187
TF_06	TF	119	-0.000000	-0.167969	-0.042156
TF_06	TF	120	-0.000000	-0.169324	-0.044084
TF_06	TF	121	-0.000000	-0.170738	-0.045968
TF_06	TF	122	-0.000000	-0.172212	-0.047807
TF_06	TF	123	-0.000000	-0.173742	-0.049598
TF_06	TF	124	-0.000000	-0.175327	-0.051341
TF_06	TF	125	-0.000000	-0.176967	-0.053033
TF_06	TF	126	-0.000000	-0.178659	-0.054673
TF_06	TF	127	-0.000000	-0.180402	-0.056258
TF_06	TF	128	-0.000000	-0.182193	-0.057788
TF_06	TF	129	-0.000000	-0.184032	-0.059262
TF_06	TF	130	-0.000000	-0.185916	-0.060676
TF_06	TF	131	-0.000000	-0.187844	-0.062031
TF_06	TF	132	-0.000000	-0.189813	-0.063325
TF_06	TF	133	-0.000000	-0.191822	-0.064556
TF_06	TF	134	-0.000000	-0.193868	-0.065723
TF_06	TF	135	-0.000000	-0.195951	-0.066825
TF_06	TF	136	-0.000000	-0.198067	-0.067862
TF_06	TF	137	-0.000000	-0.200214	-0.068832
TF_06	TF	138	-0.000000	-0.202391	-0.069733
TF_06	TF	139	-0.000000	-0.204595	-0.070566
TF_06	TF	140	-0.000000	-0.206824	-0.071329
TF_06	TF	141	-0.000000	-0.209076	-0.072022
TF_06	TF	142	-0.000000	-0.211348	-0.072644
TF_06	TF	143	-0.000000	-0.213639	-0.073194
TF_06	TF	144	-0.000000	-0.215946	-0.073672
TF_06	TF	145	-0.000000	-0.218267	-0.074077
TF_06	TF	146	-0.000000	-0.220600	-0.074409
TF_06	TF	147	-0.000000	-0.222942	-0.074667
TF_06	TF	148	-0.000000	-0.225291	-0.074852
TF_06	TF	149	-0.000000	-0.227644	-0.074963
TF_06	TF	150	-0.000000	-0.230000	-0.075000
TF_06	TF	151	-0.000000	-0.232356	-0.074963
TF_06	TF	152	-0.000000	-0.234709	-0.074852
TF_06	TF	153	-0.000000	-0.237058	-0.074667
TF_06	TF	154	-0.000000	-0.239400	-0.074409
TF_06	TF	155	-0.000000	-0.241733	-0.074077
TF_06	TF	156	-0.000000	-0.244054	-0.073672
TF_06	TF	157	-0.000000	-0.246361	-0.073194
TF_06	TF	158	-0.000000	-0.248652	-0.072644
TF_06	TF	159	-0.000000	-0.250924	-0.072022
TF_06	TF	160	-0.000000	-0.253176	-0.071329
TF_06	TF	161	-0.000000	-0.255405	-0.070566
TF_06	TF	162	-0.000000	-0.257609	-0.069733
TF_06	TF	163	-0.000000	-0.259786	-0.068832
TF_06	TF	164	-0.000000	-0.261933	-0.067862
TF_06	TF	165	-0.000000	-0.264049	-0.066825
TF_06	TF	166	-0.000000	-0.266132	-0.065723
TF_06	TF	167	-0.000000	-0.268178	-0.064556
TF_06	TF	168	-0.000000	-0.270187	-0.063325
TF_06	TF	169	-0.000000	-0.272156	-0.062031
TF_06	TF	170	-0.000000	-0.274084	-0.060676
TF_06	TF	171	-0.000000	-0.275968	-0.059262
TF_06	TF	172	-0.000000	-0.277807	-0.057788
TF_06	TF	173	-0.000000	-0.279598	-0.056258
TF_06	TF	174	-0.000000	-0.281341	-0.054673
TF_06	TF	175	-0.000000	-0.283033	-0.053033
TF_06	TF	176	-0.000000	-0.284673	-0.051341
TF_06	TF	177	-0.000000	-0.286258	-0.049598
TF_06	TF	178	-0.000000	-0.287788	-0.047807
TF_06	TF	179	-0.000000	-0.289262	-0.045968
TF_06	TF	180	-0.000000	-0.290676	-0.044084
TF_06	TF	181	-0.000000	-0.292031	-0.042156
TF_06	TF	182	-0.000000	-0.293325	-0.040187
TF_06	TF	183	-0.000000	-0.294556	-0.038178
TF_06	TF	184	-0.000000	-0.295723	-0.036132
TF_06	TF	185	-0.000000	-0.296825	-0.034049
TF_06	TF	186	-0.000000	-0.297862	-0.031933
TF_06	TF	187	-0.000000	-0.298832	-0.029786
TF_06	TF	188	-0.000000	-0.299733	-0.027609
TF_06	TF	189	-0.000000	-0.300566	-0.025405
TF_06	TF	190	-0.000000	-0.301329	-0.023176
TF_06	TF	191	-0.000000	-0.302022	-0.020924
TF_06	TF	192	-0.000000	-0.302644	-0.018652
TF_06	TF	193	-0.000000	-0.303194	-0.016361
TF_06	TF	194	-0.000000	-0.303672	-0.014054
TF_06	TF	195	-0.000000	-0.304077	-0.011733
TF_06	TF	196	-0.000000	-0.304409	-0.009400
TF_06	TF	197	-0.000000	-0.304667	-0.007058
TF_06	TF	198	-0.000000	-0.304852	-0.004709
TF_06	TF	199	-0.000000	-0.304963	-0.002356
TF_06	TF	200	-0.000000	-0.305000	-0.000000
TF_07	TF	0	0.215668	-0.215668	0.000000
TF_07	TF	1	0.215641	-0.215641	0.002356
TF_07	TF	2	0.215563	-0.215563	0.004709
TF_07	TF	3	0.215432	-0.215432	0.007058
TF_07	TF	4	0.215249	-0.215249	0.009400
TF_07	TF	5	0.215015	-0.215015	0.011733
TF_07	TF	6	0.214728	-0.214728	0.014054
TF_07	TF	7	0.214390	-0.214390	0.016361
TF_07	TF	8	0.214001	-0.214001	0.018652
TF_07	TF	9	0.213562	-0.213562	0.020924
TF_07	TF	10	0.213072	-0.213072	0.023176
TF_07	TF	11	0.212532	-0.212532	0.025405
TF_07	TF	12	0.211943	-0.211943	0.027609
TF_07	TF	13	0.211306	-0.211306	0.029786
TF_07	TF	14	0.210620	-0.210620	0.031933
TF_07	TF	15	0.209887	-0.209887	0.034049
TF_07	TF	16	0.209108	-0.209108	0.036132
TF_07	TF	17	0.208282	-0.208282	0.038178
TF_07	TF	18	0.207412	-0.207412	0.040187
TF_07	TF	19	0.206497	-0.206497	0.042156
TF_07	TF	20	0.205539	-0.205539	0.044084
TF_07	TF	21	0.204539	-0.204539	0.045968
TF_07	TF	22	0.203497	-0.203497	0.047807
TF_07	TF	23	0.202415	-0.202415	0.049598
TF_07	TF	24	0.201294	-0.201294	0.051341
TF_07	TF	25	0.200135	-0.200135	0.053033
TF_07	TF	26	0.198938	-0.198938	0.054673
TF_07	TF	27	0.197706	-0.197706	0.056258
TF_07	TF	28	0.196439	-0.196439	0.057788
TF_07	TF	29	0.195139	-0.195139	0.059262
TF_07	TF	30	0.193807	-0.193807	0.060676
TF_07	TF	31	0.192444	-0.192444	0.062031
TF_07	TF	32	0.191051	-0.191051	0.063325
TF_07	TF	33	0.189631	-0.189631	0.064556
TF_07	TF	34	0.188183	-0.188183	0.065723
TF_07	TF	35	0.186711	-0.186711	0.066825
TF_07	TF	36	0.185215	-0.185215	0.067862
TF_07	TF	37	0.183697	-0.183697	0.068832
TF_07	TF	38	0.182157	-0.182157	0.069733
TF_07	TF	39	0.180599	-0.180599	0.070566
TF_07	TF	40	0.179023	-0.179023	0.071329
TF_07	TF	41	0.177430	-0.177430	0.072022
TF_07	TF	42	0.175823	-0.175823	0.072644
TF_07	TF	43	0.174203	-0.174203	0.073194
TF_07	TF	44	0.172572	-0.172572	0.073672
TF_07	TF	45	0.170931	-0.170931	0.074077
TF_07	TF	46	0.169281	-0.169281	0.074409
TF_07	TF	47	0.167625	-0.167625	0.074667
TF_07	TF	48	0.165965	-0.165965	0.074852
TF_07	TF	49	0.164300	-0.164300	0.074963
TF_07	TF	50	0.162635	-0.162635	0.075000
TF_07	TF	51	0.160969	-0.160969	0.074963
TF_07	TF	52	0.159305	-0.159305	0.074852
TF_07	TF	53	0.157644	-0.157644	0.074667
TF_07	TF	54	0.155988	-0.155988	0.074409
TF_07	TF	55	0.154338	-0.154338	0.074077
TF_07	TF	56	0.152697	-0.152697	0.073672
TF_07	TF	57	0.151066	-0.151066	0.073194
TF_07	TF	58	0.149446	-0.149446	0.072644
TF_07	TF	59	0.147839	-0.147839	0.072022
TF_07	TF	60	0.146246	-0.146246	0.071329
TF_07	TF	61	0.144670	-0.144670	0.070566
TF_07	TF	62	0.143112	-0.143112	0.069733
TF_07	TF	63	0.141573	-0.141573	0.068832
TF_07	TF	64	0.140054	-0.140054	0.067862
TF_07	TF	65	0.138558	-0.138558	0.066825
TF_07	TF	66	0.137086	-0.137086	0.065723
TF_07	TF	67	0.135639	-0.135639	0.064556
TF_07	TF	68	0.134218	-0.134218	0.063325
TF_07	TF	69	0.132826	-0.132826	0.062031
TF_07	TF	70	0.131463	-0.131463	0.060676
TF_07	TF	71	0.130130	-0.130130	0.059262
TF_07	TF	72	0.128830	-0.128830	0.057788
TF_07	TF	73	0.127563	-0.127563	0.056258
TF_07	TF	74	0.126331	-0.126331	0.054673
TF_07	TF	75	0.125135	-0.125135	0.053033
TF_07	TF	76	0.123975	-0.123975	0.051341
TF_07	TF	77	0.122854	-0.122854	0.049598
TF_07	TF	78	0.121772	-0.121772	0.047807
TF_07	TF	79	0.120730	-0.120730	0.045968
TF_07	TF	80	0.119730	-0.119730	0.044084
TF_07	TF	81	0.118772	-0.118772	0.042156
TF_07	TF	82	0.117857	-0.117857	0.040187
TF_07	TF	83	0.116987	-0.116987	0.038178
TF_07	TF	84	0.116161	-0.116161	0.036132
TF_07	TF	85	0.115382	-0.115382	0.034049
TF_07	TF	86	0.114649	-0.114649	0.031933
TF_07	TF	87	0.113963	-0.113963	0.029786
TF_07	TF	88	0.113326	-0.113326	0.027609
TF_07	TF	89	0.112737	-0.112737	0.025405
TF_07	TF	90	0.112197	-0.112197	0.023176
TF_07	TF	91	0.111707	-0.111707	0.020924
TF_07	TF	92	0.111268	-0.111268	0.018652
TF_07	TF	93	0.110879	-0.110879	0.016361
TF_07	TF	94	0.110541	-0.110541	0.014054
TF_07	TF	95	0.110254	-0.110254	0.011733
TF_07	TF	96	0.110020	-0.110020	0.009400
TF_07	TF	97	0.109837	-0.109837	0.007058
TF_07	TF	98	0.109706	-0.109706	0.004709
TF_07	TF	99	0.109628	-0.109628	0.002356
TF_07	TF	100	0.109602	-0.109602	-0.000000
TF_07	TF	101	0.109628	-0.109628	-0.002356
TF_07	TF	102	0.109706	-0.109706	-0.004709
TF_07	TF	103	0.109837	-0.109837	-0.007058
TF_07	TF	104	0.110020	-0.110020	-0.009400
TF_07	TF	105	0.110254	-0.110254	-0.011733
TF_07	TF	106	0.110541	-0.110541	-0.014054
TF_07	TF	107	0.110879	-0.110879	-0.016361
TF_07	TF	108	0.111268	-0.111268	-0.018652
TF_07	TF	109	0.111707	-0.111707	-0.020924
TF_07	TF	110	0.112197	-0.112197	-0.023176
TF_07	TF	111	0.112737	-0.112737	-0.025405
TF_07	TF	112	0.113326	-0.113326	-0.027609
TF_07	TF	113	0.113963	-0.113963	-0.029786
TF_07	TF	114	0.114649	-0.114649	-0.031933
TF_07	TF	115	0.115382	-0.115382	-0.034049
TF_07	TF	116	0.116161	-0.116161	-0.036132
TF_07	TF	117	0.116987	-0.116987	-0.038178
TF_07	TF	118	0.117857	-0.117857	-0.040187
TF_07	TF	119	0.118772	-0.118772	-0.042156
TF_07	TF	120	0.119730	-0.119730	-0.044084
TF_07	TF	121	0.120730	-0.120730	-0.045968
TF_07	TF	122	0.121772	-0.121772	-0.047807
TF_07	TF	123	0.122854	-0.122854	-0.049598
TF_07	TF	124	0.123975	-0.123975	-0.051341
TF_07	TF	125	0.125135	-0.125135	-0.053033
TF_07	TF	126	0.126331	-0.126331	-0.054673
TF_07	TF	127	0.127563	-0.127563	-0.056258
TF_07	TF	128	0.128830	-0.128830	-0.057788
TF_07	TF	129	0.130130	-0.130130	-0.059262
TF_07	TF	130	0.131463	-0.131463	-0.060676
TF_07	TF	131	0.132826	-0.132826	-0.062031
TF_07	TF	132	0.134218	-0.134218	-0.063325
TF_07	TF	133	0.135639	-0.135639	-0.064556
TF_07	TF	134	0.137086	-0.137086	-0.065723
TF_07	TF	135	0.138558	-0.138558	-0.066825
TF_07	TF	136	0.140054	-0.140054	-0.067862
TF_07	TF	137	0.141573	-0.141573	-0.068832
TF_07	TF	138	0.143112	-0.143112	-0.069733
TF_07	TF	139	0.144670	-0.144670	-0.070566
TF_07	TF	140	0.146246	-0.146246	-0.071329
TF_07	TF	141	0.147839	-0.147839	-0.072022
TF_07	TF	142	0.149446	-0.149446	-0.072644
TF_07	TF	143	0.151066	-0.151066	-0.073194
TF_07	TF	144	0.152697	-0.152697	-0.073672
TF_07	TF	145	0.154338	-0.154338	-0.074077
TF_07	TF	146	0.155988	-0.155988	-0.074409
TF_07	TF	147	0.157644	-0.157644	-0.074667
TF_07	TF	148	0.159305	-0.159305	-0.074852
TF_07	TF	149	0.160969	-0.160969	-0.074963
TF_07	TF	150	0.162635	-0.162635	-0.075000
TF_07	TF	151	0.164300	-0.164300	-0.074963
TF_07	TF	152	0.165965	-0.165965	-0.074852
TF_07	TF	153	0.167625	-0.167625	-0.074667
TF_07	TF	154	0.169281	-0.169281	-0.074409
TF_07	TF	155	0.170931	-0.170931	-0.074077
TF_07	TF	156	0.172572	-0.172572	-0.073672
TF_07	TF	157	0.174203	-0.174203	-0.073194
TF_07	TF	158	0.175823	-0.175823	-0.072644
TF_07	TF	159	0.177430	-0.177430	-0.072022
TF_07	TF	160	0.179023	-0.179023	-0.071329
TF_07	TF	161	0.180599	-0.180599	-0.070566
TF_07	TF	162	0.182157	-0.182157	-0.069733
TF_07	TF	163	0.183697	-0.183697	-0.068832
TF_07	TF	164	0.185215	-0.185215	-0.067862
TF_07	TF	165	0.186711	-0.186711	-0.066825
TF_07	TF	166	0.188183	-0.188183	-0.065723
TF_07	TF	167	0.189631	-0.189631	-0.064556
TF_07	TF	168	0.191051	-0.191051	-0.063325
TF_07	TF	169	0.192444	-0.192444	-0.062031
TF_07	TF	170	0.193807	-0.193807	-0.060676
TF_07	TF	171	0.195139	-0.195139	-0.059262
TF_07	TF	172	0.196439	-0.196439	-0.057788
TF_07	TF	173	0.197706	-0.197706	-0.056258
TF_07	TF	174	0.198938	-0.198938	-0.054673
TF_07	TF	175	0.200135	-0.200135	-0.053033
TF_07	TF	176	0.201294	-0.201294	-0.051341
TF_07	TF	177	0.202415	-0.202415	-0.049598
TF_07	TF	178	0.203497	-0.203497	-0.047807
TF_07	TF	179	0.204539	-0.204539	-0.045968
TF_07	TF	180	0.205539	-0.205539	-0.044084
TF_07	TF	181	0.206497	-0.206497	-0.042156
TF_07	TF	182	0.207412	-0.207412	-0.040187
TF_07	TF	183	0.208282	-0.208282	-0.038178
TF_07	TF	184	0.209108	-0.209108	-0.036132
TF_07	TF	185	0.209887	-0.209887	-0.034049
TF_07	TF	186	0.210620	-0.210620	-0.031933
TF_07	TF	187	0.211306	-0.211306	-0.029786
TF_07	TF	188	0.211943	-0.211943	-0.027609
TF_07	TF	189	0.212532	-0.212532	-0.025405
TF_07	TF	190	0.213072	-0.213072	-0.023176
TF_07	TF	191	0.213562	-0.213562	-0.020924
TF_07	TF	192	0.214001	-0.214001	-0.018652
TF_07	TF	193	0.214390	-0.214390	-0.016361
TF_07	TF	194	0.214728	-0.214728	-0.014054
TF_07	TF	195	0.215015	-0.215015	-0.011733
TF_07	TF	196	0.215249	-0.215249	-0.009400
TF_07	TF	197	0.215432	-0.215432	-0.007058
TF_07	TF	198	0.215563	-0.215563	-0.004709
TF_07	TF	199	0.215641	-0.215641	-0.002356
TF_07	TF	200	0.215668	-0.215668	-0.000000
PF_upper	PF	0	0.120000	0.000000	0.150000
PF_upper	PF	1	0.119941	0.003769	0.150000
PF_upper	PF	2	0.119763	0.007535	0.150000
PF_upper	PF	3	0.119467	0.011293	0.150000
PF_upper	PF	4	0.119054	0.015040	0.150000
PF_upper	PF	5	0.118523	0.018772	0.150000
PF_upper	PF	6	0.117874	0.022486	0.150000
PF_upper	PF	7	0.117110	0.026177	0.150000
PF_upper	PF	8	0.116230	0.029843	0.150000
PF_upper	PF	9	0.115235	0.033479	0.150000
PF_upper	PF	10	0.114127	0.037082	0.150000
PF_upper	PF	11	0.112906	0.040649	0.150000
PF_upper	PF	12	0.111573	0.044175	0.150000
PF_upper	PF	13	0.110131	0.047658	0.150000
PF_upper	PF	14	0.108579	0.051094	0.150000
PF_upper	PF	15	0.106921	0.054479	0.150000
PF_upper	PF	16	0.105157	0.057810	0.150000
PF_upper	PF	17	0.103289	0.061085	0.150000
PF_upper	PF	18	0.101319	0.064299	0.150000
PF_upper	PF	19	0.099250	0.067450	0.150000
PF_upper	PF	20	0.097082	0.070534	0.150000
PF_upper	PF	21	0.094819	0.073549	0.150000
PF_upper	PF	22	0.092462	0.076491	0.150000
PF_upper	PF	23	0.090013	0.079357	0.150000
PF_upper	PF	24	0.087476	0.082146	0.150000
PF_upper	PF	25	0.084853	0.084853	0.150000
PF_upper	PF	26	0.082146	0.087476	0.150000
PF_upper	PF	27	0.079357	0.090013	0.150000
PF_upper	PF	28	0.076491	0.092462	0.150000
PF_upper	PF	29	0.073549	0.094819	0.150000
PF_upper	PF	30	0.070534	0.097082	0.150000
PF_upper	PF	31	0.067450	0.099250	0.150000
PF_upper	PF	32	0.064299	0.101319	0.150000
PF_upper	PF	33	0.061085	0.103289	0.150000
PF_upper	PF	34	0.057810	0.105157	0.150000
PF_upper	PF	35	0.054479	0.106921	0.150000
PF_upper	PF	36	0.051094	0.108579	0.150000
PF_upper	PF	37	0.047658	0.110131	0.150000
PF_upper	PF	38	0.044175	0.111573	0.150000
PF_upper	PF	39	0.040649	0.112906	0.150000
PF_upper	PF	40	0.037082	0.114127	0.150000
PF_upper	PF	41	0.033479	0.115235	0.150000
PF_upper	PF	42	0.029843	0.116230	0.150000
PF_upper	PF	43	0.026177	0.117110	0.150000
PF_upper	PF	44	0.022486	0.117874	0.150000
PF_upper	PF	45	0.018772	0.118523	0.150000
PF_upper	PF	46	0.015040	0.119054	0.150000
PF_upper	PF	47	0.011293	0.119467	0.150000
PF_upper	PF	48	0.007535	0.119763	0.150000
PF_upper	PF	49	0.003769	0.119941	0.150000
PF_upper	PF	50	-0.000000	0.120000	0.150000
PF_upper	PF	51	-0.003769	0.119941	0.150000
PF_upper	PF	52	-0.007535	0.119763	0.150000
PF_upper	PF	53	-0.011293	0.119467	0.150000
PF_upper	PF	54	-0.015040	0.119054	0.150000
PF_upper	PF	55	-0.018772	0.118523	0.150000
PF_upper	PF	56	-0.022486	0.117874	0.150000
PF_upper	PF	57	-0.026177	0.117110	0.150000
PF_upper	PF	58	-0.029843	0.116230	0.150000
PF_upper	PF	59	-0.033479	0.115235	0.150000
PF_upper	PF	60	-0.037082	0.114127	0.150000
PF_upper	PF	61	-0.040649	0.112906	0.150000
PF_upper	PF	62	-0.044175	0.111573	0.150000
PF_upper	PF	63	-0.047658	0.110131	0.150000
PF_upper	PF	64	-0.051094	0.108579	0.150000
PF_upper	PF	65	-0.054479	0.106921	0.150000
PF_upper	PF	66	-0.057810	0.105157	0.150000
PF_upper	PF	67	-0.061085	0.103289	0.150000
PF_upper	PF	68	-0.064299	0.101319	0.150000
PF_upper	PF	69	-0.067450	0.099250	0.150000
PF_upper	PF	70	-0.070534	0.097082	0.150000
PF_upper	PF	71	-0.073549	0.094819	0.150000
PF_upper	PF	72	-0.076491	0.092462	0.150000
PF_upper	PF	73	-0.079357	0.090013	0.150000
PF_upper	PF	74	-0.082146	0.087476	0.150000
PF_upper	PF	75	-0.084853	0.084853	0.150000
PF_upper	PF	76	-0.087476	0.082146	0.150000
PF_upper	PF	77	-0.090013	0.079357	0.150000
PF_upper	PF	78	-0.092462	0.076491	0.150000
PF_upper	PF	79	-0.094819	0.073549	0.150000
PF_upper	PF	80	-0.097082	0.070534	0.150000
PF_upper	PF	81	-0.099250	0.067450	0.150000
PF_upper	PF	82	-0.101319	0.064299	0.150000
PF_upper	PF	83	-0.103289	0.061085	0.150000
PF_upper	PF	84	-0.105157	0.057810	0.150000
PF_upper	PF	85	-0.106921	0.054479	0.150000
PF_upper	PF	86	-0.108579	0.051094	0.150000
PF_upper	PF	87	-0.110131	0.047658	0.150000
PF_upper	PF	88	-0.111573	0.044175	0.150000
PF_upper	PF	89	-0.112906	0.040649	0.150000
PF_upper	PF	90	-0.114127	0.037082	0.150000
PF_upper	PF	91	-0.115235	0.033479	0.150000
PF_upper	PF	92	-0.116230	0.029843	0.150000
PF_upper	PF	93	-0.117110	0.026177	0.150000
PF_upper	PF	94	-0.117874	0.022486	0.150000
PF_upper	PF	95	-0.118523	0.018772	0.150000
PF_upper	PF	96	-0.119054	0.015040	0.150000
PF_upper	PF	97	-0.119467	0.011293	0.150000
PF_upper	PF	98	-0.119763	0.007535	0.150000
PF_upper	PF	99	-0.119941	0.003769	0.150000
PF_upper	PF	100	-0.120000	-0.000000	0.150000
PF_upper	PF	101	-0.119941	-0.003769	0.150000
PF_upper	PF	102	-0.119763	-0.007535	0.150000
PF_upper	PF	103	-0.119467	-0.011293	0.150000
PF_upper	PF	104	-0.119054	-0.015040	0.150000
PF_upper	PF	105	-0.118523	-0.018772	0.150000
PF_upper	PF	106	-0.117874	-0.022486	0.150000
PF_upper	PF	107	-0.117110	-0.026177	0.150000
PF_upper	PF	108	-0.116230	-0.029843	0.150000
PF_upper	PF	109	-0.115235	-0.033479	0.150000
PF_upper	PF	110	-0.114127	-0.037082	0.150000
PF_upper	PF	111	-0.112906	-0.040649	0.150000
PF_upper	PF	112	-0.111573	-0.044175	0.150000
PF_upper	PF	113	-0.110131	-0.047658	0.150000
PF_upper	PF	114	-0.108579	-0.051094	0.150000
PF_upper	PF	115	-0.106921	-0.054479	0.150000
PF_upper	PF	116	-0.105157	-0.057810	0.150000
PF_upper	PF	117	-0.103289	-0.061085	0.150000
PF_upper	PF	118	-0.101319	-0.064299	0.150000
PF_upper	PF	119	-0.099250	-0.067450	0.150000
PF_upper	PF	120	-0.097082	-0.070534	0.150000
PF_upper	PF	121	-0.094819	-0.073549	0.150000
PF_upper	PF	122	-0.092462	-0.076491	0.150000
PF_upper	PF	123	-0.090013	-0.079357	0.150000
PF_upper	PF	124	-0.087476	-0.082146	0.150000
PF_upper	PF	125	-0.084853	-0.084853	0.150000
PF_upper	PF	126	-0.082146	-0.087476	0.150000
PF_upper	PF	127	-0.079357	-0.090013	0.150000
PF_upper	PF	128	-0.076491	-0.092462	0.150000
PF_upper	PF	129	-0.073549	-0.094819	0.150000
PF_upper	PF	130	-0.070534	-0.097082	0.150000
PF_upper	PF	131	-0.067450	-0.099250	0.150000
PF_upper	PF	132	-0.064299	-0.101319	0.150000
PF_upper	PF	133	-0.061085	-0.103289	0.150000
PF_upper	PF	134	-0.057810	-0.105157	0.150000
PF_upper	PF	135	-0.054479	-0.106921	0.150000
PF_upper	PF	136	-0.051094	-0.108579	0.150000
PF_upper	PF	137	-0.047658	-0.110131	0.150000
PF_upper	PF	138	-0.044175	-0.111573	0.150000
PF_upper	PF	139	-0.040649	-0.112906	0.150000
PF_upper	PF	140	-0.037082	-0.114127	0.150000
PF_upper	PF	141	-0.033479	-0.115235	0.150000
PF_upper	PF	142	-0.029843	-0.116230	0.150000
PF_upper	PF	143	-0.026177	-0.117110	0.150000
PF_upper	PF	144	-0.022486	-0.117874	0.150000
PF_upper	PF	145	-0.018772	-0.118523	0.150000
PF_upper	PF	146	-0.015040	-0.119054	0.150000
PF_upper	PF	147	-0.011293	-0.119467	0.150000
PF_upper	PF	148	-0.007535	-0.119763	0.150000
PF_upper	PF	149	-0.003769	-0.119941	0.150000
PF_upper	PF	150	-0.000000	-0.120000	0.150000
PF_upper	PF	151	0.003769	-0.119941	0.150000
PF_upper	PF	152	0.007535	-0.119763	0.150000
PF_upper	PF	153	0.011293	-0.119467	0.150000
PF_upper	PF	154	0.015040	-0.119054	0.150000
PF_upper	PF	155	0.018772	-0.118523	0.150000
PF_upper	PF	156	0.022486	-0.117874	0.150000
PF_upper	PF	157	0.026177	-0.117110	0.150000
PF_upper	PF	158	0.029843	-0.116230	0.150000
PF_upper	PF	159	0.033479	-0.115235	0.150000
PF_upper	PF	160	0.037082	-0.114127	0.150000
PF_upper	PF	161	0.040649	-0.112906	0.150000
PF_upper	PF	162	0.044175	-0.111573	0.150000
PF_upper	PF	163	0.047658	-0.110131	0.150000
PF_upper	PF	164	0.051094	-0.108579	0.150000
